"iso_code","continent","date","country","new_deaths","new_cases","new_tests","population","life_expectancy","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C4_Restrictions.on.gatherings.1","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H6_Facial.Coverings","E1_Income.support","driving","walking","transit","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"DEU","Europe",2020-06-28,"Germany",0,235,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,129.62,101.98,99.43,-18,23,72,-18,10,0
"DEU","Europe",2020-06-29,"Germany",8,349,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,127.65,115.93,105.92,-3,1,74,-22,-23,5
"DEU","Europe",2020-06-30,"Germany",14,376,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,130.23,122.35,108.63,0,3,92,-20,-22,6
"DEU","Europe",2020-07-01,"Germany",5,475,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,132.5,119.96,108.49,-2,-1,85,-21,-22,5
"DEU","Europe",2020-07-02,"Germany",11,477,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,133.68,123.7,111.01,-6,0,69,-21,-23,6
"DEU","Europe",2020-07-03,"Germany",4,410,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,147.23,141.2,117.01,-5,1,99,-20,-23,5
"DEU","Europe",2020-07-04,"Germany",10,418,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,138.84,151.61,114.54,-16,-5,109,-12,3,0
"DEU","Europe",2020-07-05,"Germany",3,325,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,139.33,114.4,107.83,-9,27,95,-12,7,0
"DEU","Europe",2020-07-06,"Germany",-1,541,NA,83783945,81.33,3,2,2,4,4,0,0,2,3,2,2,2,133.56,122.91,111.13,-2,-1,73,-22,-26,5
"DEU","Europe",2020-07-07,"Germany",10,279,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,133.96,130.49,111.31,-2,-1,106,-20,-25,6
"DEU","Europe",2020-07-08,"Germany",14,356,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,133.64,124.69,110.39,-4,-3,80,-23,-25,6
"DEU","Europe",2020-07-09,"Germany",11,302,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,137.29,127.11,113.41,-8,-3,74,-23,-26,6
"DEU","Europe",2020-07-10,"Germany",6,331,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,148.69,137.16,116.07,-11,-2,74,-23,-26,6
"DEU","Europe",2020-07-11,"Germany",7,377,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,143.36,159.03,118.2,-15,-6,112,-11,3,0
"DEU","Europe",2020-07-12,"Germany",1,210,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,148.98,129.87,112.8,3,42,142,-4,10,-2
"DEU","Europe",2020-07-13,"Germany",3,261,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,139.44,137.68,118.35,0,-2,132,-20,-26,4
"DEU","Europe",2020-07-14,"Germany",4,276,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,138.74,133.7,118.97,-3,-2,116,-21,-26,6
"DEU","Europe",2020-07-15,"Germany",2,434,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,140.44,130.12,114.82,-2,-1,78,-23,-26,6
"DEU","Europe",2020-07-16,"Germany",7,560,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,144.09,130.97,118.91,-7,-2,63,-24,-27,6
"DEU","Europe",2020-07-17,"Germany",1,595,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,160.96,150.75,125.27,-6,-2,108,-21,-28,5
"DEU","Europe",2020-07-18,"Germany",3,381,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,156.56,170.51,129.08,-16,-7,150,-6,2,-1
"DEU","Europe",2020-07-19,"Germany",1,309,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,156.09,131.52,118.44,3,40,152,-3,9,-3
"DEU","Europe",2020-07-20,"Germany",2,590,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,144.21,140.72,122.61,0,-1,130,-22,-31,5
"DEU","Europe",2020-07-21,"Germany",5,392,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,144.54,148.2,123.39,0,-2,153,-21,-30,5
"DEU","Europe",2020-07-22,"Germany",3,559,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,145.56,146.82,122.68,2,-3,156,-21,-28,5
"DEU","Europe",2020-07-23,"Germany",8,605,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,152.42,147.9,124.83,-3,-3,143,-21,-29,5
"DEU","Europe",2020-07-24,"Germany",10,742,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,165.09,153.04,128.87,-8,-3,123,-22,-30,5
"DEU","Europe",2020-07-25,"Germany",4,655,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,152.82,165.86,126.56,-17,-8,148,-8,-1,-1
"DEU","Europe",2020-07-26,"Germany",0,389,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,150.18,120.28,116.08,-7,30,92,-10,2,0
"DEU","Europe",2020-07-27,"Germany",1,445,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,145.89,144.64,128.57,1,-1,138,-22,-33,5
"DEU","Europe",2020-07-28,"Germany",6,595,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,145.45,147.36,129.5,-1,-2,150,-22,-32,6
"DEU","Europe",2020-07-29,"Germany",4,839,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,150.79,152.58,127.98,5,-1,159,-20,-32,5
"DEU","Europe",2020-07-30,"Germany",9,989,NA,83783945,81.33,1,2,2,3,3,0,0,2,3,2,2,2,155.7,151.76,128.89,1,0,154,-21,-33,5
"DEU","Europe",2020-07-31,"Germany",3,864,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,169.77,155.29,135.26,-6,-1,161,-20,-34,4
"DEU","Europe",2020-08-01,"Germany",7,606,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,159.06,163.16,135.99,-19,-8,156,-6,-4,-2
"DEU","Europe",2020-08-02,"Germany",0,215,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,157.07,126.14,125.5,-5,35,89,-7,1,-1
"DEU","Europe",2020-08-03,"Germany",0,891,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,149.89,151.56,134.63,6,2,114,-21,-35,5
"DEU","Europe",2020-08-04,"Germany",9,717,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,150.96,156.76,136.24,5,0,143,-20,-34,6
"DEU","Europe",2020-08-05,"Germany",16,1285,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,154.17,160.27,140.24,6,-2,180,-19,-33,4
"DEU","Europe",2020-08-06,"Germany",2,926,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,156.89,155.65,141.68,-2,-2,163,-21,-33,5
"DEU","Europe",2020-08-07,"Germany",14,1157,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,170.31,156.51,143.12,-10,-4,156,-22,-34,4
"DEU","Europe",2020-08-08,"Germany",6,707,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,161.39,160.95,138.43,-23,-10,163,-10,-5,-1
"DEU","Europe",2020-08-09,"Germany",1,385,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,157.04,123.81,129.5,-9,28,127,-7,3,-2
"DEU","Europe",2020-08-10,"Germany",1,1220,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,147.8,143.64,137.47,-1,0,137,-22,-34,5
"DEU","Europe",2020-08-11,"Germany",5,1032,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,147.7,146.16,139.22,-3,-2,148,-22,-33,6
"DEU","Europe",2020-08-12,"Germany",5,1319,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,148.07,143.5,135.32,-1,-2,154,-20,-32,5
"DEU","Europe",2020-08-13,"Germany",4,1422,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,147.12,142.28,132.56,-5,-2,115,-21,-32,5
"DEU","Europe",2020-08-14,"Germany",13,1510,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,158.49,149.45,132.68,-6,0,107,-20,-32,5
"DEU","Europe",2020-08-15,"Germany",5,697,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,153.8,162.77,135.17,-20,-17,132,-10,-8,0
"DEU","Europe",2020-08-16,"Germany",0,519,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,155.41,126.67,129.19,1,34,139,-4,4,-2
"DEU","Europe",2020-08-17,"Germany",1,1693,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,140.55,138.45,132.26,-1,0,100,-19,-32,4
"DEU","Europe",2020-08-18,"Germany",5,1420,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,143.68,144.17,130.5,-1,-2,112,-19,-28,5
"DEU","Europe",2020-08-19,"Germany",8,1586,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,144.91,147.67,131.36,2,-3,147,-17,-28,4
"DEU","Europe",2020-08-20,"Germany",14,1586,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,147.58,144.9,133.93,-6,-6,128,-20,-29,4
"DEU","Europe",2020-08-21,"Germany",3,1737,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,157.5,147.13,137.85,-12,-7,127,-20,-30,4
"DEU","Europe",2020-08-22,"Germany",6,832,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,148.24,160.86,131.39,-17,-8,107,-13,-5,0
"DEU","Europe",2020-08-23,"Germany",3,633,NA,83783945,81.33,2,2,2,3,3,0,0,2,3,2,2,2,146.27,122,121.36,-2,32,105,-6,3,-1
"DEU","Europe",2020-08-24,"Germany",1,1628,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,136.2,133.39,124.05,-3,-3,92,-20,-28,4
"DEU","Europe",2020-08-25,"Germany",5,1461,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,137.31,136.64,126.14,-3,-3,113,-19,-26,5
"DEU","Europe",2020-08-26,"Germany",4,1427,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,137.99,127.3,123.34,-7,-6,70,-22,-26,6
"DEU","Europe",2020-08-27,"Germany",5,1561,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,141.27,138.44,126.67,-3,-3,104,-17,-24,4
"DEU","Europe",2020-08-28,"Germany",0,1555,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,158.24,148.46,133.13,-6,-2,84,-18,-26,4
"DEU","Europe",2020-08-29,"Germany",9,709,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,148.38,164.79,130.99,-12,-7,105,-8,-4,0
"DEU","Europe",2020-08-30,"Germany",1,470,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,146.91,113.42,119.8,-9,23,65,-12,-1,0
"DEU","Europe",2020-08-31,"Germany",3,1497,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,137.81,133.74,129.65,2,2,74,-15,-24,3
"DEU","Europe",2020-09-01,"Germany",4,1213,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,138.72,138.8,129.89,0,0,90,-14,-23,4
"DEU","Europe",2020-09-02,"Germany",15,1396,NA,83783945,81.33,2,2,2,4,4,0,0,2,3,2,2,2,140.75,139.43,127.72,3,-2,106,-14,-22,3
"DEU","Europe",2020-09-03,"Germany",0,1429,NA,83783945,81.33,1,2,2,4,4,0,0,2,3,2,2,2,144.07,137.75,132.57,-5,-3,81,-17,-23,3
"DEU","Europe",2020-09-04,"Germany",5,1443,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,161.42,158.58,140.58,-4,-3,104,-14,-23,3
"DEU","Europe",2020-09-05,"Germany",2,775,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,153.71,175.33,139.6,-10,-7,103,-9,-7,0
"DEU","Europe",2020-09-06,"Germany",1,670,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,153.02,128.59,129.32,5,40,110,-4,0,-2
"DEU","Europe",2020-09-07,"Germany",1,1898,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,139.2,138.64,129.84,2,-1,100,-14,-23,3
"DEU","Europe",2020-09-08,"Germany",5,1331,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,139.35,140.58,129.26,0,-2,112,-12,-21,3
"DEU","Europe",2020-09-09,"Germany",6,1476,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,141.79,140.18,131.37,1,-4,112,-13,-20,3
"DEU","Europe",2020-09-10,"Germany",3,1716,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,123.19,124.24,110.21,-2,-2,102,-13,-20,2
"DEU","Europe",2020-09-11,"Germany",3,1586,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,164.15,159.58,142.5,-2,-2,121,-11,-21,2
"DEU","Europe",2020-09-12,"Germany",4,1082,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,159.95,186.74,149.62,-8,-6,149,-3,-3,-2
"DEU","Europe",2020-09-13,"Germany",2,920,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,162.39,143.75,133.06,15,49,152,4,3,-4
"DEU","Europe",2020-09-14,"Germany",2,1485,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,142.55,139.74,133.24,0,-2,125,-12,-17,1
"DEU","Europe",2020-09-15,"Germany",11,1792,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,144.84,143.83,134.76,-1,-2,142,-10,-16,2
"DEU","Europe",2020-09-16,"Germany",6,1855,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,145.93,144.57,149.53,0,-3,131,-11,-16,2
"DEU","Europe",2020-09-17,"Germany",3,2179,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,150.19,151.63,163.28,-4,-2,103,-12,-17,2
"DEU","Europe",2020-09-18,"Germany",10,2199,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,167.37,169.42,165.99,-4,-2,113,-11,-18,2
"DEU","Europe",2020-09-19,"Germany",2,1685,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,157.79,194.18,168.08,-9,-7,141,-4,-4,-1
"DEU","Europe",2020-09-20,"Germany",2,1033,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,161.93,148.24,154.41,14,45,149,2,2,-3
"DEU","Europe",2020-09-21,"Germany",0,1595,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,135.95,141.45,146.18,-2,-2,111,-12,-18,2
"DEU","Europe",2020-09-22,"Germany",15,1852,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,135.49,142.17,144.18,-4,-2,122,-11,-16,3
"DEU","Europe",2020-09-23,"Germany",18,1613,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,134.26,136.81,141.46,-5,-2,98,-12,-15,3
"DEU","Europe",2020-09-24,"Germany",13,2321,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,128.83,129.82,136.89,-10,-2,70,-14,-15,3
"DEU","Europe",2020-09-25,"Germany",15,2366,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,145.14,141.89,146.71,-12,-1,42,-16,-17,4
"DEU","Europe",2020-09-26,"Germany",8,1314,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,130.78,142.85,141.23,-19,-7,15,-21,-8,3
"DEU","Europe",2020-09-27,"Germany",5,1313,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,127.49,113.12,131.93,-14,18,44,-15,-3,1
"DEU","Europe",2020-09-28,"Germany",4,2292,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,131.37,146.41,150.9,-7,1,48,-15,-15,3
"DEU","Europe",2020-09-29,"Germany",15,1840,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,131.12,138.05,133.13,-8,1,50,-24,-15,5
"DEU","Europe",2020-09-30,"Germany",12,2442,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,130.15,136,136.89,0,6,77,-10,-13,3
"DEU","Europe",2020-10-01,"Germany",14,2626,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,132.72,136.3,140.02,-6,7,52,-12,-12,3
"DEU","Europe",2020-10-02,"Germany",9,2835,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,144.96,154.87,144.43,0,29,60,-10,-14,2
"DEU","Europe",2020-10-03,"Germany",13,1653,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,128.12,148.73,142.97,-51,-87,78,-22,-36,6
"DEU","Europe",2020-10-04,"Germany",2,1546,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,135.6,128.56,140.86,0,50,80,-5,-1,0
"DEU","Europe",2020-10-05,"Germany",21,3100,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,127.38,133.18,144.84,-3,10,40,-13,-17,3
"DEU","Europe",2020-10-06,"Germany",12,2454,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,127.88,134.76,142.88,-7,4,42,-14,-17,5
"DEU","Europe",2020-10-07,"Germany",16,4010,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,129.53,136.14,139.65,-6,1,43,-16,-16,4
"DEU","Europe",2020-10-08,"Germany",12,4804,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,131.07,138.6,143.22,-11,0,32,-21,-17,4
"DEU","Europe",2020-10-09,"Germany",5,4554,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,143.2,152.11,135.81,-10,1,45,-19,-17,4
"DEU","Europe",2020-10-10,"Germany",21,2968,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,132.96,156.99,133.34,-13,-6,48,-15,-4,2
"DEU","Europe",2020-10-11,"Germany",6,2846,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,124.99,116.9,125.27,-14,26,55,-16,-3,1
"DEU","Europe",2020-10-12,"Germany",14,6541,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,122.35,132,133.37,-6,-1,49,-21,-24,5
"DEU","Europe",2020-10-13,"Germany",42,4464,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,122.69,134.86,131.83,-6,-1,71,-20,-23,6
"DEU","Europe",2020-10-14,"Germany",34,7173,NA,83783945,81.33,1,2,2,4,4,0,0,0,3,2,2,2,122.37,127.27,127.4,-8,-3,35,-23,-23,6
"DEU","Europe",2020-10-15,"Germany",23,7620,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,124.29,130.1,124.84,-11,2,28,-25,-24,7
"DEU","Europe",2020-10-16,"Germany",34,7695,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,131.8,132.77,127.89,-12,1,31,-23,-25,7
"DEU","Europe",2020-10-17,"Germany",12,4862,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,120.12,137.14,120.68,-18,-5,46,-18,-7,3
"DEU","Europe",2020-10-18,"Germany",13,4007,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,115.87,107.48,114.68,-19,19,49,-20,-6,2
"DEU","Europe",2020-10-19,"Germany",44,8397,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,115.13,124.19,120.19,-7,1,52,-24,-24,6
"DEU","Europe",2020-10-20,"Germany",40,8523,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,115.65,121.63,119.52,-11,-1,49,-26,-24,7
"DEU","Europe",2020-10-21,"Germany",29,12331,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,113.77,118.91,118.85,-8,-2,56,-23,-22,6
"DEU","Europe",2020-10-22,"Germany",49,5952,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,114.87,122.17,119.14,-11,-1,67,-22,-22,6
"DEU","Europe",2020-10-23,"Germany",18,13476,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,121.38,118.78,117.44,-16,0,25,-26,-24,8
"DEU","Europe",2020-10-24,"Germany",57,10458,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,108.31,125.7,112.24,-21,-5,51,-21,-5,4
"DEU","Europe",2020-10-25,"Germany",27,9890,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,110.91,106.01,114.45,-18,20,64,-20,-4,2
"DEU","Europe",2020-10-26,"Germany",29,12560,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,105.74,106.33,114.16,-15,-1,12,-23,-17,6
"DEU","Europe",2020-10-27,"Germany",30,13161,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,103.97,108.11,112.91,-14,0,35,-20,-16,7
"DEU","Europe",2020-10-28,"Germany",97,16202,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,102.2,104.31,107.55,-11,0,33,-21,-15,6
"DEU","Europe",2020-10-29,"Germany",87,18733,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,105.11,103.61,110,-13,4,7,-24,-16,7
"DEU","Europe",2020-10-30,"Germany",86,19382,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,111.11,112.21,111.72,-10,12,3,-24,-17,7
"DEU","Europe",2020-10-31,"Germany",92,14054,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,99.92,125.82,110.7,-30,-30,52,-24,-12,5
"DEU","Europe",2020-11-01,"Germany",30,12556,NA,83783945,81.33,1,2,2,4,4,0,2,1,3,2,2,2,90.19,85.86,105.11,-27,-1,4,-28,-6,4
"DEU","Europe",2020-11-02,"Germany",156,25252,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,91.33,93.22,102.5,-24,-1,23,-24,-18,7
"DEU","Europe",2020-11-03,"Germany",48,7533,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,89.85,90.77,97.58,-27,-1,19,-26,-18,9
"DEU","Europe",2020-11-04,"Germany",232,31480,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,88.01,88.36,93.8,-27,-2,22,-27,-18,9
"DEU","Europe",2020-11-05,"Germany",161,22561,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,88.56,90.22,93.01,-29,0,15,-28,-18,9
"DEU","Europe",2020-11-06,"Germany",130,22820,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,91.68,92.42,92.62,-30,1,13,-31,-19,10
"DEU","Europe",2020-11-07,"Germany",66,14122,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,85.19,100.45,89.23,-34,-5,45,-33,-13,7
"DEU","Europe",2020-11-08,"Germany",66,14510,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,82.93,86.82,89.47,-48,-3,61,-33,-17,5
"DEU","Europe",2020-11-09,"Germany",36,6522,NA,83783945,81.33,1,2,2,4,4,0,1,1,3,2,2,2,86.18,86.55,91.62,-24,-2,11,-27,-16,8
"DEU","Europe",2020-11-10,"Germany",373,26547,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,86.92,86.44,90.61,-27,-1,11,-26,-16,9
"DEU","Europe",2020-11-11,"Germany",213,22401,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,86.69,84.95,88.59,-26,-2,9,-27,-16,9
"DEU","Europe",2020-11-12,"Germany",222,24738,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,86.23,85.68,88.63,-30,-1,3,-28,-16,9
"DEU","Europe",2020-11-13,"Germany",188,22261,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,92.62,92.81,92.78,-28,3,11,-28,-17,10
"DEU","Europe",2020-11-14,"Germany",107,14640,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,87.74,100.42,89.92,-32,-3,38,-32,-13,7
"DEU","Europe",2020-11-15,"Germany",62,3213,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,83.6,85.9,87.93,-48,-3,62,-32,-17,5
"DEU","Europe",2020-11-16,"Germany",260,14580,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,85.1,82.84,89.68,-25,-3,-3,-28,-16,8
"DEU","Europe",2020-11-17,"Germany",305,26231,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,86.27,84.94,91.14,-28,-1,3,-27,-16,9
"DEU","Europe",2020-11-18,"Germany",252,23727,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,88.01,89.54,90.17,-27,-7,41,-28,-20,9
"DEU","Europe",2020-11-19,"Germany",272,24041,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,86.04,80.92,86.65,-32,-2,-13,-30,-17,9
"DEU","Europe",2020-11-20,"Germany",256,22593,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,88.93,85.62,86.1,-30,1,-3,-31,-17,10
"DEU","Europe",2020-11-21,"Germany",143,13872,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,80.52,84.29,82.29,-35,-4,0,-39,-14,8
"DEU","Europe",2020-11-22,"Germany",98,4377,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,75.63,69.38,80.17,-57,-16,5,-41,-20,7
"DEU","Europe",2020-11-23,"Germany",301,14455,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,82.3,78.83,87.18,-24,-4,1,-29,-16,8
"DEU","Europe",2020-11-24,"Germany",372,16370,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,85.08,82.22,87.72,-26,-2,5,-28,-16,9
"DEU","Europe",2020-11-25,"Germany",378,32687,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,85.12,81.05,85.89,-25,-2,8,-28,-15,9
"DEU","Europe",2020-11-26,"Germany",430,21951,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,86.09,82.02,86.53,-27,0,-5,-29,-16,9
"DEU","Europe",2020-11-27,"Germany",371,20819,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,94.81,92.42,89.35,-20,7,1,-29,-17,9
"DEU","Europe",2020-11-28,"Germany",170,13845,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,81.93,87.31,82.61,-30,0,0,-37,-12,7
"DEU","Europe",2020-11-29,"Germany",125,3197,NA,83783945,81.33,1,2,2,4,4,0,1,2,3,2,2,2,74.17,66.58,79,-57,-14,4,-42,-19,6
